,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
511,48,Hoa Delaney,15,102447,2562,4313582,0.9999999892402807,1.0
918,48,Ahmad Hess,15,102447,2258,4313582,0.9999999872241878,1.0
920,48,Angelita Roe,24,102447,5129,4313582,0.99999999495578,1.0
930,48,Mauricio Mcgee,16,102447,3621,4313582,0.9999999908946672,1.0
506,48,Annalisa Hobbs,15,102447,2020,4313582,0.9999999745911481,1.0
872,48,Alexander Ly,18,102447,4430,4313582,0.9999999898348779,1.0
941,48,Clifford Richard,73,102447,4600,4313582,0.9998749635700255,1.0
954,48,Shin Hayden,12,102447,1877,4313582,0.9999999947111574,1.0
958,48,Suanne Wang,14,102447,1007,4313582,0.9805096021383843,1.0
970,48,Mack Richter,14,102447,1690,4313582,0.9999985381791908,1.0
500,48,Cecily Brantley,45,102447,8618,4313582,1.0,1.0
492,48,Mariko Hayes,209,102447,30122,4313582,0.9999999941710052,1.0
989,48,Ashlie Williamson,19,102447,13270,4313582,0.9999999974312667,1.0
479,48,Ramona Paul,11,102447,1502,4313582,0.9999988968048923,1.0
1028,48,Charmain Chan,16,102447,5494,4313582,0.999999998097964,1.0
477,48,Randall Dubose,22,102447,3592,4313582,0.9999999908508275,1.0
1081,48,Leta Girard,84,102447,5073,4313582,0.9997581148474709,1.0
946,48,Keith Lancaster,68,102447,3663,4313582,0.9805982456294082,1.0
1083,48,Edward Carmona,56,102447,3347,4313582,0.9968550291622854,1.0
858,48,Daniella Pickett,24,102447,2030,4313582,0.999923939161331,1.0
854,48,Erlene Castillo,17,102447,1918,4313582,0.9999990780789341,1.0
591,48,Mahalia Andrade,301,102447,29818,4313582,0.9999999988117124,1.0
599,48,Dwain Mcmillian,37,102447,6913,4313582,0.9999999899792651,1.0
625,48,Luetta Stern,55,102447,7546,4313582,0.9999999921123243,1.0
627,48,Leigha Jarrell,19,102447,1780,4313582,0.9999577124437226,1.0
636,48,Maragaret Cuellar,21,102447,1774,4313582,0.999784100502001,1.0
639,48,Danna Kenny,40,102447,7206,4313582,0.9999999954115941,1.0
640,48,Linnea Peters,12,102447,2247,4313582,0.999999991468857,1.0
653,48,Chantel Gagne,16,102447,3159,4313582,0.9999999863140427,1.0
548,48,Jules Vinson,12,102447,1660,4313582,0.9999997505348218,1.0
657,48,Jackson Koenig,24,102447,1720,4313582,0.9971741865250188,1.0
856,48,Petronila Rice,30,102447,2116,4313582,0.9987151615461263,1.0
658,48,Dominick Shockley,28,102447,4506,4313582,0.9999999984545591,1.0
670,48,Della Donnelly,86,102447,7235,4313582,1.0,1.0
678,48,Kiera Flood,148,102447,23624,4313582,0.9999999882159751,1.0
763,48,Ashton Hardin,653,102447,49527,4313582,0.999999992284941,1.0
769,48,Chery Agee,42,102447,2273,4313582,0.9473496152568065,1.0
772,48,Leonarda White,44,102447,4136,4313582,0.9999999921629034,1.0
778,48,Nelson Peters,44,102447,3572,4313582,0.9999993866418297,1.0
786,48,Lettie Velasquez,26,102447,2501,4313582,0.9999992775116106,1.0
538,48,Cheryle Hinds,15,102447,1331,4313582,0.9992686672130755,1.0
835,48,Elfrieda Miranda,27,102447,10166,4313582,0.9999999903817742,1.0
842,48,Doreen Dotson,15,102447,1065,4313582,0.9815219289632715,1.0
547,48,Aldo Fagan,24,102447,2785,4313582,0.9999999902638341,1.0
1752,48,Stanton Dooley,12,102447,959,4313582,0.9904339927592154,1.0
1099,48,Twanda Story,16,102447,3635,4313582,0.9999999958689028,1.0
1133,48,Alica Monroe,63,102447,5157,4313582,0.9999999907996289,1.0
1389,48,Kimiko Burnette,13,102447,1174,4313582,0.998759147159538,1.0
369,48,Lanelle Mcdonald,128,102447,7038,4313582,0.9991598499795488,1.0
1421,48,Concha Mckinley,15,102447,3424,4313582,0.9999999935854704,1.0
1426,48,Alethia Milton,506,102447,28732,4313582,0.99999998978352,1.0
340,48,Yung Bean,158,102447,7972,4313582,0.9898984169601898,1.0
549,48,Robt Greenberg,11,102447,3284,4313582,0.9999999987766454,1.0
1468,48,Briana Lugo,20,102447,3766,4313582,0.9999999944524844,1.0
1530,48,Duncan Zepeda,44,102447,4937,4313582,0.9999999917924945,1.0
1540,48,Queenie Moffett,52,102447,5874,4313582,0.999999993209716,1.0
1548,48,Malvina Mccann,21,102447,4853,4313582,0.9999999919763026,1.0
381,48,Tanesha Paige,45,102447,3514,4313582,0.9999976574707685,1.0
1555,48,Kia Sampson,69,102447,3812,4313582,0.9896852491077837,1.0
324,48,Rolf Diggs,56,102447,8716,4313582,0.9999999889881164,1.0
1605,48,Charisse Schmidt,128,102447,24974,4313582,0.9999999965823037,1.0
