,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
1984,iOS,Adeline Hoffman,532,1672335,984,4313582,1.11293149156387E-22,6.98111571980972E-22
242,iOS,Torie Shelton,1320,1672335,2757,4313582,1.11701784910832E-22,6.98557990227862E-22
1287,iOS,Maren Lacy,2941,1672335,6588,4313582,1.15815339025009E-22,7.22101661993277E-22
992,iOS,Tarsha Morrison,173,1672335,251,4313582,1.18041440205946E-22,7.33771114793718E-22
1070,iOS,Elma Foss,119,1672335,155,4313582,1.22789674876847E-22,7.61001877230758E-22
1085,iOS,Addie Self,363,1672335,627,4313582,1.40549953139122E-22,8.68472844770098E-22
1055,iOS,Brynn Freeman,452,1672335,815,4313582,2.20699208577139E-22,1.35966476712701E-21
2049,iOS,Emerita Faulk,332,1672335,565,4313582,2.90295355552519E-22,1.78311983974396E-21
47,iOS,Mack Chester,348,1672335,598,4313582,3.01575090351378E-22,1.84692436990341E-21
1918,iOS,Mona Womack,397,1672335,700,4313582,3.13792604148135E-22,1.91607873329393E-21
1054,iOS,Corinna Babcock,92,1672335,112,4313582,7.71036559137626E-22,4.69425199239672E-21
1910,iOS,Myrtie Salazar,290,1672335,482,4313582,8.25879831370552E-22,4.99874634776913E-21
287,iOS,Hilario Carlton,2785,1672335,6233,4313582,8.24902861820002E-22,4.99874634776913E-21
339,iOS,Anderson Nesbitt,149,1672335,210,4313582,9.16882272674531E-22,5.53337114996E-21
2172,iOS,Marion Flint,591,1672335,1120,4313582,9.84766485737501E-22,5.92577507405996E-21
1255,iOS,Arminda Shah,383,1672335,674,4313582,1.01365942568308E-21,6.08195655409846E-21
645,iOS,Melissa Jernigan,708,1672335,1384,4313582,4.05415741408057E-21,2.42546411767248E-20
1878,iOS,Phylis Hyde,226,1672335,358,4313582,4.19778686834412E-21,2.50415527881047E-20
104,iOS,Fallon Hobbs,170,1672335,251,4313582,4.99359279797352E-21,2.97032675051873E-20
2022,iOS,Nanette Dorsey,706,1672335,1381,4313582,5.65448971512666E-21,3.35380908604934E-20
332,iOS,Armanda Hicks,109,1672335,142,4313582,6.48671911306825E-21,3.83643101830036E-20
1661,iOS,Tomeka Feliciano,207,1672335,322,4313582,7.1252546664494E-21,4.20207326482913E-20
1887,iOS,Cliff Boggs,1555,1672335,3334,4313582,1.04648971834259E-20,6.15407305957147E-20
2107,iOS,Latricia Baer,205,1672335,319,4313582,1.14943019411528E-20,6.74028470770148E-20
1296,iOS,Gaylene Pina,105,1672335,136,4313582,1.42044207310421E-20,8.30597483425342E-20
1103,iOS,Aisha Cook,137,1672335,192,4313582,1.4960469425359E-20,8.72342865084313E-20
1509,iOS,Delia Greenwood,365,1672335,644,4313582,1.53971795753777E-20,8.95285441602019E-20
522,iOS,Paulita Hollingsworth,293,1672335,495,4313582,1.55610853204272E-20,9.02281417739055E-20
