,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
595,Android,Emery Lusk,537,1120599,1702,4313582,1.19850869875132E-07,3.7886966673726E-07
1177,Android,Clyde Maxwell,147,1120599,389,4313582,0.00000012,3.7886966673726E-07
1624,Android,Kori Zimmer,81,1120599,188,4313582,0.000000125,0.000000394
1362,Android,Casimira Jacobs,278,1120599,817,4313582,1.37449657451094E-07,4.3264922945375E-07
1783,Android,Pablo Hough,108,1120599,269,4313582,1.42094254309295E-07,4.46581942114926E-07
2293,Android,Cecille Slade,609,1120599,1957,4313582,1.56344333190803E-07,4.90614272558869E-07
449,Android,Madie Rowe,141,1120599,372,4313582,1.69344670621171E-07,5.30596012390375E-07
1882,Android,Emeline Bryant,66,1120599,146,4313582,1.7255383004257E-07,5.39824367380885E-07
447,Android,Meridith Eastman,88,1120599,210,4313582,0.000000183,5.71543509933554E-07
935,Android,Ileen Davidson,166,1120599,452,4313582,1.90180609271022E-07,5.93154766110536E-07
408,Android,Ozella Mcmullen,326,1120599,982,4313582,2.04429570937171E-07,6.36625421822606E-07
919,Android,Kaitlin Mcdaniel,55,1120599,116,4313582,2.15679845551272E-07,6.70639762914744E-07
1086,Android,Alpha Mayer,95,1120599,232,4313582,0.000000241,7.48172303802969E-07
1706,Android,Randee Hutton,57,1120599,122,4313582,2.56726856238028E-07,7.95853254337888E-07
936,Android,Clemencia Pickering,270,1120599,796,4313582,2.73376775579946E-07,8.46185904442617E-07
714,Android,Jaquelyn Wills,59,1120599,128,4313582,2.98498449331983E-07,9.22549588116673E-07
1556,Android,Ethan Lilly,303,1120599,908,4313582,3.08266544954274E-07,9.51302188501424E-07
2256,Android,Leonida Howard,323,1120599,976,4313582,3.18708447925743E-07,0.000000982
301,Android,Rachelle Epps,129,1120599,338,4313582,3.34812690299198E-07,1.03011543511603E-06
1613,Android,Donette Nixon,598,1120599,1929,4313582,3.43697336525649E-07,1.055862988786E-06
179,Android,Monte Ernst,586,1120599,1887,4313582,3.47464295113883E-07,1.0658350042024E-06
1448,Android,Deshawn Creech,242,1120599,705,4313582,3.6659509066249E-07,1.12283466391535E-06
1450,Android,Deedee Stafford,84,1120599,201,4313582,3.79393700658699E-07,1.16029822353916E-06
1695,Android,Natalya Sands,501,1120599,1591,4313582,3.85523512152702E-07,1.17728523263348E-06
1813,Android,Milan Medley,50,1120599,104,4313582,0.000000398,1.21188895359805E-06
