,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
636,Mac,Maragaret Cuellar,124,218346,1774,4313582,0.0001741989,0.000769538
1620,Mac,Salvador Trujillo,28,218346,275,4313582,0.0001762108,0.0007755848
1108,Mac,Gertrude Faulkner,16,218346,124,4313582,0.0001810609,0.0007940343
1657,Mac,Noriko Pitts,19,218346,160,4313582,0.0001864571,0.0008147366
1414,Mac,Barb Norman,14,218346,102,4313582,0.00019438,0.0008462899
2317,Mac,Charley Freeman,16,218346,125,4313582,0.0001997626,0.000866596
843,Mac,Catalina Funk,19,218346,162,4313582,0.0002205392,0.0009532985
1157,Mac,Len Cote,20,218346,175,4313582,0.0002317499,0.0009981799
99,Mac,Lucius Sousa,46,218346,540,4313582,0.000267288,0.0011471505
703,Mac,Regan Borden,33,218346,355,4313582,0.0003268427,0.0013977741
1745,Mac,Mai Kirkpatrick,15,218346,119,4313582,0.0003458141,0.0014736812
1577,Mac,Mellissa Nash,27,218346,273,4313582,0.0003546467,0.0015059999
970,Mac,Mack Richter,117,218346,1690,4313582,0.000361502,0.0015297244
924,Mac,Percy Faulk,20,218346,181,4313582,0.0003675055,0.0015496912
2212,Mac,Glennie Houser,16,218346,132,4313582,0.0003844352,0.0016154315
1252,Mac,Nancy Clay,19,218346,169,4313582,0.000386587,0.0016188329
1683,Mac,Johana Tompkins,18,218346,157,4313582,0.0004026916,0.0016804364
525,Mac,Leif Ruth,65,218346,845,4313582,0.0004161102,0.0017304446
2,Mac,Danna Hester,69,218346,909,4313582,0.0004228979,0.0017526283
2270,Mac,Albertina Alvarez,18,218346,158,4313582,0.000436263,0.0018018259
104,Mac,Fallon Hobbs,25,218346,251,4313582,0.0004842832,0.0019933296
2009,Mac,Pearl Littlejohn,25,218346,252,4313582,0.0005143317,0.0021098095
497,Mac,Daniele Tyson,38,218346,437,4313582,0.0005188083,0.0021209587
1963,Mac,Donovan Dickinson,25,218346,255,4313582,0.0006144965,0.002503658
538,Mac,Cheryle Hinds,94,218346,1331,4313582,0.000630695,0.0025610041
1547,Mac,Easter Norris,15,218346,128,4313582,0.0007818975,0.0031643235
1103,Mac,Aisha Cook,20,218346,192,4313582,0.0008018235,0.003234111
651,Mac,Clint Norton,29,218346,316,4313582,0.0008105791,0.0032585279
76,Mac,Kenneth Collins,21,218346,206,4313582,0.0008414716,0.0033714777
2105,Mac,Daren Madrid,17,218346,154,4313582,0.0008516102,0.0034008011
584,Mac,Marylin Jernigan,59,218346,776,4313582,0.0009321253,0.0037100434
603,Mac,Tabetha Colvin,13,218346,107,4313582,0.0010348426,0.0041053296
1940,Mac,Ellsworth Mercado,20,218346,196,4313582,0.0010445247,0.0041301534
496,Mac,Vernice Dove,64,218346,862,4313582,0.0011111869,0.0043793836
219,Mac,Laurette Collier,55,218346,719,4313582,0.0011386686,0.0044730759
1299,Mac,Loreen Haley,42,218346,517,4313582,0.0011630661,0.0045540836
2052,Mac,Theron Guillory,121,218346,1817,4313582,0.0012060593,0.004707144
320,Mac,Lawanna Piper,273,218346,4500,4313582,0.0012249522,0.0047654592
22,Mac,Lissette Helm,18,218346,173,4313582,0.001317886,0.005110516
