,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
1299,Windows,Loreen Haley,87,584765,517,4313582,0.0145685544,0.0393806237
1662,Windows,Leah Dupre,25,584765,124,4313582,0.0149001269,0.0402197751
1030,Windows,Abbey Tobin,26,584765,130,4313582,0.0150064749,0.0404494642
839,Windows,Albert Jansen,29,584765,148,4313582,0.0150876642,0.0406107851
1176,Windows,Pearlene Thornton,38,584765,203,4313582,0.0151344958,0.0406793016
512,Windows,Sadie Wade,34,584765,179,4313582,0.0159066863,0.0426945332
2317,Windows,Charley Freeman,25,584765,125,4313582,0.0164471069,0.0440828795
1285,Windows,Kristan Spence,26,584765,131,4313582,0.0165212697,0.0442193758
1536,Windows,Damon Walden,27,584765,137,4313582,0.0165517583,0.0442387584
1572,Windows,Evelyne Ross,152,584765,957,4313582,0.0173528935,0.0463149458
160,Windows,Elbert Ennis,85,584765,509,4313582,0.0184790946,0.0492517046
617,Windows,Kristy Gaston,22,584765,109,4313582,0.0196092647,0.0521908123
1106,Windows,Cierra Wilder,27,584765,139,4313582,0.0198612496,0.0527876509
1270,Windows,Angelika Gary,64,584765,373,4313582,0.0200752339,0.0532819667
1841,Windows,Cleora Dobbins,312,584765,2068,4313582,0.0205800803,0.0545458118
1631,Windows,Lanell Farmer,54,584765,309,4313582,0.0208618945,0.0552158348
1709,Windows,Marta Browning,23,584765,116,4313582,0.0218173388,0.0576644385
266,Windows,Chandra Guzman,41,584765,227,4313582,0.0220453655,0.0581863115
794,Windows,Irina Massey,22,584765,111,4313582,0.0239560043,0.0631416567
1816,Windows,Phuong Vogel,35,584765,191,4313582,0.0248090088,0.0652995072
640,Windows,Linnea Peters,336,584765,2247,4313582,0.0258676984,0.0679920305
600,Windows,Odilia Putnam,26,584765,136,4313582,0.0259997498,0.0682448604
787,Windows,Ezra Fritz,3425,584765,24509,4313582,0.0273754567,0.071756879
1140,Windows,Fumiko Landrum,114,584765,714,4313582,0.0285408762,0.0746889249
2007,Windows,Moshe Blackmon,25,584765,131,4313582,0.0285725367,0.0746889249
74,Windows,Elba Han,38,584765,212,4313582,0.0287499241,0.0750495274
629,Windows,Leroy Moser,29,584765,156,4313582,0.0295815107,0.0771145408
1027,Windows,Gene Cote,51,584765,296,4313582,0.0299137921,0.0778740717
1639,Windows,Irena Oldham,227,584765,1495,4313582,0.031818585,0.0827196273
718,Windows,Ellyn Mallory,20,584765,102,4313582,0.031911318,0.0828475282
329,Windows,Madison Sierra,80,584765,489,4313582,0.0328256598,0.0851052188
1979,Windows,My Hunter,27,584765,145,4313582,0.0329682031,0.0853584906
982,Windows,Jacquelynn Mueller,40,584765,227,4313582,0.0333009037,0.0859859155
1723,Windows,Skye Sweeney,291,584765,1944,4313582,0.0332801869,0.0859859155
1622,Windows,Frieda Glenn,172,584765,1116,4313582,0.0335591247,0.0865352496
2058,Windows,Marcene Roe,30,584765,164,4313582,0.0338754291,0.0872326678
1503,Windows,Usha Moya,63,584765,377,4313582,0.0340448035,0.0875503529
1178,Windows,Deane Kyle,24,584765,127,4313582,0.0342337318,0.0879173976
972,Windows,Jaquelyn Whalen,28,584765,152,4313582,0.0350943115,0.0900060306
2028,Windows,Florene Talbot,74,584765,451,4313582,0.0357460432,0.0915541321
1227,Windows,Gillian Dietz,190,584765,1244,4313582,0.0367872331,0.0940942267
1147,Windows,Glynis Holt,47,584765,274,4313582,0.0372190172,0.0950492463
2195,Windows,Tori Simpson,77,584765,472,4313582,0.0372605033,0.0950492463
2151,Windows,Celina Goss,28,584765,153,4313582,0.0378659575,0.0964644137
928,Windows,Micheline Hardy,571,584765,3933,4313582,0.0380129859,0.0967095081
845,Windows,Annalisa Mccauley,20,584765,104,4313582,0.0385704967,0.0979968694
950,Windows,Mafalda Britt,146,584765,942,4313582,0.0387087633,0.0982170354
166,Windows,Bree Daley,26,584765,141,4313582,0.0392054886,0.0992128256
810,Windows,Galen Curtis,30,584765,166,4313582,0.0391898407,0.0992128256
1800,Windows,Astrid Keith,90,584765,561,4313582,0.0398371289,0.1006773657
1295,Windows,Antionette Chappell,96,584765,602,4313582,0.0405099758,0.1022420212
1489,Windows,Cristine Head,55,584765,328,4313582,0.0407058738,0.1026003679
190,Windows,Kaila Parrott,687,584765,4767,4313582,0.0412089783,0.1037310658
191,Windows,Avril Pacheco,159,584765,1034,4313582,0.0414045516,0.1040856826
1470,Windows,Gertrud Day,26,584765,142,4313582,0.0423584586,0.1063432015
1532,Windows,Clyde Stevenson,202,584765,1335,4313582,0.0442717425,0.111000166
937,Windows,Madeleine Higginbotham,22,584765,118,4313582,0.0451342252,0.1130137244
383,Windows,Shirlene Haines,32,584765,181,4313582,0.0460357778,0.1151196915
125,Windows,Cleora Conrad,47,584765,278,4313582,0.0461879888,0.1152221386
312,Windows,Phylis Ponder,20,584765,106,4313582,0.0461978412,0.1152221386
1212,Windows,Naoma Neely,39,584765,226,4313582,0.0462643961,0.1152371019
563,Windows,Christy Yu,79,584765,492,4313582,0.0485004569,0.120648849
302,Windows,Tawna Ransom,88,584765,553,4313582,0.0488379266,0.1213297314
1158,Windows,Tifany Mullins,40,584765,234,4313582,0.0504968955,0.1252876038
2013,Windows,Pearle Solis,76,584765,473,4313582,0.0508386745,0.1259713511
324,Windows,Rolf Diggs,1233,584765,8716,4313582,0.0525783842,0.1301126984
91,Windows,Breana Crowell,151,584765,988,4313582,0.0531601446,0.1312110963
520,Windows,Rosana Mattingly,22,584765,120,4313582,0.0531353927,0.1312110963
167,Windows,Cheri Louis,24,584765,133,4313582,0.055251172,0.1361955703
915,Windows,Terra Ledbetter,20,584765,109,4313582,0.0595896297,0.1466999551
249,Windows,Chrystal Fraser,56,584765,343,4313582,0.0602908844,0.1482345645
2083,Windows,Ocie Ibarra,19,584765,103,4313582,0.0605472976,0.1486729126
1116,Windows,Keenan Mayes,49,584765,297,4313582,0.0618293596,0.1516253497
1336,Windows,Cathern Felton,28,584765,160,4313582,0.0620334461,0.1519300489
254,Windows,Sonny Urban,139,584765,911,4313582,0.0625646129,0.1526416134
2312,Windows,Naoma Batts,25,584765,141,4313582,0.0624639857,0.1526416134
1757,Windows,Kaila Vann,139,584765,911,4313582,0.0625646129,0.1526416134
2054,Windows,Eula Schultz,79,584765,499,4313582,0.0630012384,0.1535100598
610,Windows,Ivana Barney,126,584765,822,4313582,0.0642868765,0.1564423606
752,Windows,Niki Dorman,22,584765,123,4313582,0.0669565565,0.1627309413
916,Windows,Randee Gallagher,31,584765,181,4313582,0.0690220405,0.1675369171
1069,Windows,Dawn Barlow,195,584765,1306,4313582,0.0693547227,0.1681299839
1087,Windows,Tina Sweet,28,584765,162,4313582,0.0705974085,0.1709247688
2254,Windows,Marcellus Renteria,41,584765,247,4313582,0.0713192149,0.1722340939
1766,Windows,Demetrice Perkins,41,584765,247,4313582,0.0713192149,0.1722340939
832,Windows,Shirley Crow,303,584765,2070,4313582,0.0720077415,0.1736764666
2062,Windows,Earlene Fenton,27,584765,156,4313582,0.0725702761,0.1745906896
1051,Windows,Cyndy Hancock,118,584765,771,4313582,0.0725260371,0.1745906896
1252,Windows,Nancy Clay,29,584765,169,4313582,0.0730673211,0.1755645355
155,Windows,Maudie Phipps,33,584765,195,4313582,0.0732081314,0.1756810519
2074,Windows,Estella Granger,124,584765,813,4313582,0.0734317895,0.1759958382
760,Windows,January Hart,49,584765,301,4313582,0.07442951,0.1781627138
1003,Windows,Mari Carey,26,584765,150,4313582,0.0745886303,0.1783193009
1855,Windows,Prudence Abernathy,23,584765,131,4313582,0.0755051478,0.1802839351
1941,Windows,Lang Diaz,92,584765,594,4313582,0.0776055184,0.1849530783
196,Windows,Malia Ferrell,29,584765,170,4313582,0.0776550234,0.1849530783
2200,Windows,Yee Hahn,1074,584765,7613,4313582,0.0780136861,0.1855750557
1899,Windows,Audria Stjohn,68,584765,431,4313582,0.0804792607,0.1911729936
1250,Windows,Floy Ashley,234,584765,1588,4313582,0.0805679143,0.1911729936
1491,Windows,Wen Mckenna,20,584765,113,4313582,0.0813531759,0.1927958827
1874,Windows,Lesli Groves,33,584765,197,4313582,0.0818828753,0.1933826504
2276,Windows,Lynn Starnes,53,584765,330,4313582,0.0819056312,0.1933826504
1527,Windows,Camila Kay,297,584765,2035,4313582,0.0817069373,0.1933826504
109,Windows,Scarlet Nguyen,18,584765,101,4313582,0.0852428166,0.2010124906
694,Windows,Jade Bourgeois,62,584765,392,4313582,0.0858976433,0.2018064385
192,Windows,Chantay Swain,428,584765,2972,4313582,0.0858154543,0.2018064385
1902,Windows,Darryl Hemphill,94,584765,611,4313582,0.0857303222,0.2018064385
2278,Windows,Pasty Short,130,584765,861,4313582,0.0865812624,0.2031617046
378,Windows,Lonny Foster,27,584765,159,4313582,0.0875014089,0.205067957
83,Windows,Velvet Dodge,366,584765,2532,4313582,0.0893493189,0.2091411488
1671,Windows,Rene Grayson,91,584765,592,4313582,0.0902150486,0.2109081543
896,Windows,Clemmie Ohara,216,584765,1467,4313582,0.0905024965,0.2113205532
1414,Windows,Barb Norman,18,584765,102,4313582,0.0920260618,0.2146147005
1982,Windows,Colin Hunt,236,584765,1610,4313582,0.0930859006,0.2168206473
1206,Windows,Lauretta Sweet,206,584765,1398,4313582,0.0933809787,0.2172420567
1177,Windows,Clyde Maxwell,61,584765,389,4313582,0.0989673625,0.2299571317
1065,Windows,Magdalena Lay,18,584765,103,4313582,0.0991462581,0.2300918648
1204,Windows,Shawanna Stamper,28,584765,168,4313582,0.1011021411,0.2343451578
55,Windows,Eleni Roper,50,584765,315,4313582,0.1016541451,0.2351084145
1676,Windows,Vesta Weir,46,584765,288,4313582,0.1016785208,0.2351084145
1624,Windows,Kori Zimmer,31,584765,188,4313582,0.1024961642,0.2367114084
932,Windows,Blondell Carney,187,584765,1270,4313582,0.1053281648,0.2429569668
2012,Windows,Denver Corley,18,584765,104,4313582,0.1066046272,0.2456036388
471,Windows,Verena Shipman,49,584765,310,4313582,0.1091720702,0.2512145701
993,Windows,Amy Cooke,121,584765,809,4313582,0.1132153245,0.2598899428
1428,Windows,Belia Redding,125,584765,837,4313582,0.1131751544,0.2598899428
1343,Windows,Un Byrd,34,584765,210,4313582,0.1138684422,0.2610742717
1501,Windows,Joetta Robertson,18,584765,105,4313582,0.1144013548,0.2619804791
669,Windows,Genaro Priest,131,584765,880,4313582,0.1156419788,0.2645032281
60,Windows,Yung Shah,299,584765,2072,4313582,0.1167104959,0.2666267392
1510,Windows,Karyn Parr,59,584765,381,4313582,0.1212054984,0.2765636252
467,Windows,Antony Baron,200,584765,1371,4313582,0.1245741726,0.2839097611
920,Windows,Angelita Roe,723,584765,5129,4313582,0.1252448597,0.2850968517
1799,Windows,Nydia Pyle,68,584765,444,4313582,0.1256179627,0.2856045198
1474,Windows,Randell Lutz,37,584765,233,4313582,0.1299550233,0.2948308185
685,Windows,Mitchell Watt,30,584765,186,4313582,0.1299858417,0.2948308185
